Time;Channel;Count
2021-04-15 09:41:56.475664;Nederlands;1
2021-04-15 09:41:56.478693;Switch_on;1
2021-04-15 09:41:56.489087;Nederlands;1
2021-04-15 09:41:56.492005;Switch_on;1
2021-04-15 09:41:56.502384;Nederlands;1
2021-04-15 09:41:56.505205;Switch_on;1
2021-04-15 09:41:56.515550;Nederlands;1
2021-04-15 09:41:56.518378;Switch_on;1
2021-04-15 09:41:56.528722;Nederlands;1
2021-04-15 09:41:56.531579;Switch_on;1
2021-04-15 09:41:56.541947;Nederlands;1
2021-04-15 09:41:56.544776;Switch_on;1
2021-04-15 09:41:56.555119;Nederlands;1
2021-04-15 09:41:56.557937;Switch_on;1
2021-04-15 09:41:56.568281;Nederlands;1
2021-04-15 09:41:56.571145;Switch_on;1
2021-04-15 09:41:56.581559;Nederlands;1
2021-04-15 09:41:56.584614;Switch_on;1
2021-04-15 09:41:56.594996;Nederlands;1
2021-04-15 09:41:56.597833;Switch_on;1
2021-04-15 09:41:56.608179;Nederlands;1
2021-04-15 09:41:56.611041;Switch_on;1
2021-04-15 09:41:56.621408;Nederlands;1
2021-04-15 09:41:56.624217;Switch_on;1
2021-04-15 09:41:56.634558;Nederlands;1
2021-04-15 09:41:56.637375;Switch_on;1
2021-04-15 09:41:56.647718;Nederlands;1
2021-04-15 09:41:56.650592;Switch_on;1
2021-04-15 09:41:56.660958;Nederlands;1
2021-04-15 09:41:56.663780;Switch_on;1
2021-04-15 09:41:56.674159;Nederlands;1
2021-04-15 09:41:56.677184;Switch_on;1
2021-04-15 09:41:56.687586;Nederlands;1
2021-04-15 09:41:56.690512;Switch_on;1
2021-04-15 09:41:56.700890;Nederlands;1
2021-04-15 09:41:56.703725;Switch_on;1
2021-04-15 09:41:56.714072;Nederlands;1
2021-04-15 09:41:56.716893;Switch_on;1
2021-04-15 09:41:56.727239;Nederlands;1
2021-04-15 09:41:56.730065;Switch_on;1
2021-04-15 09:41:56.740508;Nederlands;1
2021-04-15 09:41:56.743337;Switch_on;1
2021-04-15 09:41:56.753681;Nederlands;1
2021-04-15 09:41:56.816824;Switch_on;1
2021-04-15 09:41:56.827362;Nederlands;1
2021-04-15 09:41:56.830574;Switch_on;1
2021-04-15 09:41:56.840960;Nederlands;1
2021-04-15 09:41:56.843794;Switch_on;1
2021-04-15 09:41:56.854144;Nederlands;1
2021-04-15 09:41:56.856971;Switch_on;1
2021-04-15 09:41:56.867324;Nederlands;1
2021-04-15 09:41:56.870148;Switch_on;1
2021-04-15 09:41:56.880678;Nederlands;1
2021-04-15 09:41:56.883778;Switch_on;1
2021-04-15 09:41:56.894167;Nederlands;1
2021-04-15 09:41:56.896996;Switch_on;1
2021-04-15 09:41:56.907344;Nederlands;1
2021-04-15 09:41:56.910162;Switch_on;1
2021-04-15 09:41:56.920578;Nederlands;1
2021-04-15 09:41:56.923418;Switch_on;1
2021-04-15 09:41:56.933771;Nederlands;1
2021-04-15 09:41:56.936585;Switch_on;1
2021-04-15 09:41:56.946968;Nederlands;1
2021-04-15 09:41:56.949791;Switch_on;1
2021-04-15 09:41:56.960140;Nederlands;1
2021-04-15 09:41:56.962999;Switch_on;1
2021-04-15 09:41:56.973399;Nederlands;1
2021-04-15 09:41:56.976326;Switch_on;1
2021-04-15 09:41:56.986761;Nederlands;1
2021-04-15 09:41:56.989662;Switch_on;1
2021-04-15 09:41:57.000021;Nederlands;1
2021-04-15 09:41:57.002883;Switch_on;1
2021-04-15 09:41:57.013251;Nederlands;1
2021-04-15 09:41:57.016067;Switch_on;1
2021-04-15 09:41:57.026411;Nederlands;1
2021-04-15 09:41:57.029231;Switch_on;1
2021-04-15 09:41:57.039580;Nederlands;1
2021-04-15 09:41:57.042541;Switch_on;1
2021-04-15 09:41:57.052937;Nederlands;1
2021-04-15 09:41:57.055772;Switch_on;1
2021-04-15 09:41:57.066123;Nederlands;1
2021-04-15 09:41:57.068936;Switch_on;1
2021-04-15 09:41:57.079332;Nederlands;1
2021-04-15 09:41:57.082456;Switch_on;1
2021-04-15 09:41:57.092885;Nederlands;1
2021-04-15 09:41:57.095717;Switch_on;1
2021-04-15 09:41:57.106064;Nederlands;1
2021-04-15 09:41:57.108885;Switch_on;1
2021-04-15 09:41:57.119233;Nederlands;1
2021-04-15 09:41:57.122085;Switch_on;1
2021-04-15 09:41:57.132455;Nederlands;1
2021-04-15 09:41:57.135281;Switch_on;1
2021-04-15 09:41:57.145628;Nederlands;1
2021-04-15 09:41:57.148445;Switch_on;1
2021-04-15 09:41:57.158792;Nederlands;1
2021-04-15 09:41:57.161661;Switch_on;1
2021-04-15 09:41:57.172037;Nederlands;1
2021-04-15 09:41:57.174949;Switch_on;1
2021-04-15 09:41:57.185425;Nederlands;1
2021-04-15 09:41:57.188362;Switch_on;1
2021-04-15 09:41:57.198728;Nederlands;1
2021-04-15 09:41:57.201604;Switch_on;1
2021-04-15 09:41:57.211978;Nederlands;1
2021-04-15 09:41:57.214796;Switch_on;1
2021-04-15 09:41:57.225142;Nederlands;1
2021-04-15 09:41:57.227964;Switch_on;1
2021-04-15 09:41:57.238309;Nederlands;1
2021-04-15 09:41:57.241169;Switch_on;1
2021-04-15 09:41:57.251584;Nederlands;1
2021-04-15 09:41:57.254412;Switch_on;1
2021-04-15 09:41:57.264756;Nederlands;1
2021-04-15 09:41:57.267577;Switch_on;1
2021-04-15 09:41:57.277971;Nederlands;1
2021-04-15 09:41:57.281074;Switch_on;1
2021-04-15 09:41:57.291514;Nederlands;1
2021-04-15 09:41:57.294352;Switch_on;1
2021-04-15 09:41:57.304700;Nederlands;1
2021-04-15 09:41:57.307520;Switch_on;1
2021-04-15 09:41:57.317870;Nederlands;1
2021-04-15 09:41:57.320731;Switch_on;1
2021-04-15 09:41:57.331102;Nederlands;1
2021-04-15 09:41:57.333918;Switch_on;1
2021-04-15 09:41:57.344262;Nederlands;1
2021-04-15 09:41:57.347090;Switch_on;1
2021-04-15 09:41:57.357479;Nederlands;1
2021-04-15 09:41:57.360471;Switch_on;1
2021-04-15 09:41:57.370861;Nederlands;1
2021-04-15 09:41:57.373761;Switch_on;1
2021-04-15 09:41:57.384223;Nederlands;1
2021-04-15 09:41:57.387170;Switch_on;1
2021-04-15 09:41:57.397538;Nederlands;1
2021-04-15 09:41:57.400416;Switch_on;1
2021-04-15 09:41:57.410789;Nederlands;1
2021-04-15 09:41:57.413600;Switch_on;1
2021-04-15 09:41:57.423946;Nederlands;1
2021-04-15 09:41:57.426761;Switch_on;1
2021-04-15 09:41:57.437108;Nederlands;1
2021-04-15 09:41:57.439915;Switch_on;1
2021-04-15 09:41:57.450298;Nederlands;1
2021-04-15 09:41:57.453122;Switch_on;1
2021-04-15 09:41:57.463473;Nederlands;1
2021-04-15 09:41:57.466310;Switch_on;1
2021-04-15 09:41:57.476723;Nederlands;1
2021-04-15 09:41:57.479904;Switch_on;1
2021-04-15 09:41:57.490550;Nederlands;1
2021-04-15 09:41:57.493668;Switch_on;1
2021-04-15 09:41:57.504176;Nederlands;1
2021-04-15 09:41:57.507300;Switch_on;1
2021-04-15 09:41:57.517790;Nederlands;1
2021-04-15 09:41:57.520970;Switch_on;1
2021-04-15 09:41:57.531512;Nederlands;1
2021-04-15 09:41:57.534617;Switch_on;1
2021-04-15 09:41:57.545097;Nederlands;1
2021-04-15 09:41:57.548230;Switch_on;1
2021-04-15 09:41:57.558632;Nederlands;1
2021-04-15 09:41:58.613456;Klassiek;1
2021-04-15 09:41:58.742772;radio nostalgia;1
2021-04-15 09:41:59.105281;sixty;1
2021-04-15 09:42:00.346622;radio nostalgia;1
2021-04-15 09:42:00.973625;Klassiek;1
2021-04-15 09:42:01.455291;Nederlands;1
2021-04-15 09:42:02.091855;Klassiek;1
2021-04-15 09:42:03.022084;Nederlands;1
2021-04-15 09:42:03.574203;Klassiek;1
2021-04-15 09:42:04.045101;radio nostalgia;1
2021-04-15 09:42:04.582617;sixty;1
2021-04-15 09:42:05.224949;radio nostalgia;1
2021-04-15 09:42:05.491182;Klassiek;1
2021-04-15 09:42:05.644978;Nederlands;1
2021-04-15 09:42:06.426610;Switch_on;1
2021-04-15 09:42:06.437503;Switch_on;1
2021-04-15 09:42:06.441330;Nederlands;1
2021-04-15 09:42:06.451880;Switch_on;1
2021-04-15 09:42:06.460328;Nederlands;1
2021-04-15 09:42:06.470818;Switch_on;1
2021-04-15 09:42:06.473654;Nederlands;1
2021-04-15 09:42:06.484112;Switch_on;1
2021-04-15 09:42:06.487242;Nederlands;1
2021-04-15 09:42:06.497761;Switch_on;1
2021-04-15 09:42:06.500940;Nederlands;1
2021-04-15 09:42:06.511502;Switch_on;1
2021-04-15 09:42:06.514601;Nederlands;1
2021-04-15 09:42:06.525126;Switch_on;1
2021-04-15 09:42:06.528193;Nederlands;1
2021-04-15 09:42:06.538705;Switch_on;1
2021-04-15 09:42:06.541849;Nederlands;1
2021-04-15 09:42:06.552367;Switch_on;1
2021-04-15 09:42:06.554276;Nederlands;1
2021-04-15 09:42:06.564552;Switch_on;1
2021-04-15 09:42:06.566188;Nederlands;1
2021-04-15 09:42:06.576428;Switch_on;1
2021-04-15 09:42:06.578046;Nederlands;1
2021-04-15 09:42:06.588282;Switch_on;1
2021-04-15 09:42:06.589911;Nederlands;1
2021-04-15 09:42:06.600149;Switch_on;1
2021-04-15 09:42:06.601789;Nederlands;1
2021-04-15 09:42:06.612089;Switch_on;1
2021-04-15 09:42:06.614364;Nederlands;1
2021-04-15 09:42:06.624846;Switch_on;1
2021-04-15 09:42:06.626693;Nederlands;1
2021-04-15 09:42:06.636956;Switch_on;1
2021-04-15 09:42:06.638583;Nederlands;1
2021-04-15 09:42:06.648820;Switch_on;1
2021-04-15 09:42:06.650541;Nederlands;1
2021-04-15 09:42:06.660812;Switch_on;1
2021-04-15 09:42:06.662430;Nederlands;1
2021-04-15 09:42:06.672675;Switch_on;1
2021-04-15 09:42:06.674349;Nederlands;1
2021-04-15 09:42:06.684596;Switch_on;1
2021-04-15 09:42:06.686205;Nederlands;1
2021-04-15 09:42:06.699480;Switch_on;1
2021-04-15 09:42:06.701963;Nederlands;1
2021-04-15 09:42:06.716231;Switch_on;1
2021-04-15 09:42:06.718748;Nederlands;1
2021-04-15 09:42:06.729613;Switch_on;1
2021-04-15 09:42:06.732235;Nederlands;1
2021-04-15 09:42:06.743001;Switch_on;1
2021-04-15 09:42:06.745545;Nederlands;1
2021-04-15 09:42:06.756538;Switch_on;1
2021-04-15 09:42:06.759537;Nederlands;1
2021-04-15 09:42:06.777110;Switch_on;1
2021-04-15 09:42:06.779230;Nederlands;1
2021-04-15 09:42:06.789621;Switch_on;1
2021-04-15 09:42:06.791707;Nederlands;1
2021-04-15 09:42:06.802154;Switch_on;1
2021-04-15 09:42:06.804082;Nederlands;1
2021-04-15 09:42:06.814493;Switch_on;1
2021-04-15 09:42:06.816436;Nederlands;1
2021-04-15 09:42:06.826835;Switch_on;1
2021-04-15 09:42:06.828773;Nederlands;1
2021-04-15 09:42:06.839164;Switch_on;1
2021-04-15 09:42:06.841278;Nederlands;1
2021-04-15 09:42:06.851730;Switch_on;1
2021-04-15 09:42:06.853667;Nederlands;1
2021-04-15 09:42:06.864054;Switch_on;1
2021-04-15 09:42:06.865986;Nederlands;1
2021-04-15 09:42:06.876399;Switch_on;1
2021-04-15 09:42:06.878361;Nederlands;1
2021-04-15 09:42:06.888762;Switch_on;1
2021-04-15 09:42:06.890769;Nederlands;1
2021-04-15 09:42:06.901203;Switch_on;1
2021-04-15 09:42:06.903142;Nederlands;1
2021-04-15 09:42:06.913528;Switch_on;1
2021-04-15 09:42:06.915458;Nederlands;1
2021-04-15 09:42:06.925847;Switch_on;1
2021-04-15 09:42:06.927783;Nederlands;1
2021-04-15 09:42:06.938183;Switch_on;1
2021-04-15 09:42:06.940131;Nederlands;1
2021-04-15 09:42:06.950601;Switch_on;1
2021-04-15 09:42:06.952522;Nederlands;1
2021-04-15 09:42:06.962918;Switch_on;1
2021-04-15 09:42:06.964858;Nederlands;1
2021-04-15 09:42:06.975266;Switch_on;1
2021-04-15 09:42:06.977171;Nederlands;1
2021-04-15 09:42:06.987572;Switch_on;1
2021-04-15 09:42:06.989534;Nederlands;1
2021-04-15 09:42:06.999889;Switch_on;1
2021-04-15 09:42:07.001796;Nederlands;1
2021-04-15 09:42:07.012107;Switch_on;1
2021-04-15 09:42:07.013737;Nederlands;1
2021-04-15 09:42:07.023974;Switch_on;1
2021-04-15 09:42:07.025592;Nederlands;1
2021-04-15 09:42:07.035829;Switch_on;1
2021-04-15 09:42:07.037436;Nederlands;1
2021-04-15 09:42:07.047670;Switch_on;1
2021-04-15 09:42:07.049287;Nederlands;1
2021-04-15 09:42:07.059522;Switch_on;1
2021-04-15 09:42:07.061162;Nederlands;1
2021-04-15 09:42:07.071427;Switch_on;1
2021-04-15 09:42:07.073112;Nederlands;1
2021-04-15 09:42:07.083374;Switch_on;1
2021-04-15 09:42:07.085006;Nederlands;1
2021-04-15 09:42:07.095248;Switch_on;1
2021-04-15 09:42:07.096859;Nederlands;1
2021-04-15 09:42:07.107091;Switch_on;1
2021-04-15 09:42:07.108704;Nederlands;1
2021-04-15 09:42:07.118939;Switch_on;1
2021-04-15 09:42:07.121468;Nederlands;1
2021-04-15 09:42:07.131878;Switch_on;1
2021-04-15 09:42:07.133819;Nederlands;1
2021-04-15 09:42:07.144119;Switch_on;1
2021-04-15 09:42:07.145828;Nederlands;1
2021-04-15 09:42:07.156095;Switch_on;1
2021-04-15 09:42:07.157788;Nederlands;1
2021-04-15 09:42:07.168040;Switch_on;1
2021-04-15 09:42:07.169665;Nederlands;1
2021-04-15 09:42:07.179927;Switch_on;1
2021-04-15 09:42:07.181678;Nederlands;1
2021-04-15 09:42:07.191957;Switch_on;1
2021-04-15 09:42:07.193583;Nederlands;1
2021-04-15 09:42:07.203820;Switch_on;1
2021-04-15 09:42:07.205440;Nederlands;1
2021-04-15 09:42:07.215680;Switch_on;1
2021-04-15 09:42:07.217302;Nederlands;1
2021-04-15 09:42:07.227540;Switch_on;1
2021-04-15 09:42:07.229160;Nederlands;1
2021-04-15 09:42:07.239404;Switch_on;1
2021-04-15 09:42:07.241048;Nederlands;1
2021-04-15 09:42:07.251304;Switch_on;1
2021-04-15 09:42:07.252921;Nederlands;1
2021-04-15 09:42:07.263204;Switch_on;1
2021-04-15 09:42:07.265734;Nederlands;1
2021-04-15 09:42:07.276098;Switch_on;1
2021-04-15 09:42:07.278690;Nederlands;1
2021-04-15 09:42:07.289042;Switch_on;1
2021-04-15 09:42:07.291599;Nederlands;1
2021-04-15 09:42:07.301947;Switch_on;1
2021-04-15 09:42:07.304455;Nederlands;1
2021-04-15 09:42:07.314792;Switch_on;1
2021-04-15 09:42:07.317281;Nederlands;1
2021-04-15 09:42:07.327613;Switch_on;1
2021-04-15 09:42:07.330113;Nederlands;1
2021-04-15 09:42:07.340506;Switch_on;1
2021-04-15 09:42:07.343004;Nederlands;1
2021-04-15 09:42:07.353341;Switch_on;1
2021-04-15 09:42:07.355832;Nederlands;1
2021-04-15 09:42:07.366183;Switch_on;1
2021-04-15 09:42:07.369024;Nederlands;1
2021-04-15 09:42:07.379418;Switch_on;1
2021-04-15 09:42:07.382360;Nederlands;1
2021-04-15 09:42:07.392773;Switch_on;1
2021-04-15 09:42:07.395576;Nederlands;1
2021-04-15 09:42:07.405943;Switch_on;1
2021-04-15 09:42:07.408753;Nederlands;1
2021-04-15 09:42:07.419121;Switch_on;1
2021-04-15 09:42:07.422032;Nederlands;1
2021-04-15 09:42:07.432437;Switch_on;1
2021-04-15 09:42:07.435242;Nederlands;1
2021-04-15 09:42:07.445611;Switch_on;1
2021-04-15 09:42:07.448429;Nederlands;1
2021-04-15 09:42:07.458802;Switch_on;1
2021-04-15 09:42:07.461645;Nederlands;1
2021-04-15 09:42:07.472049;Switch_on;1
2021-04-15 09:42:07.474884;Nederlands;1
2021-04-15 09:42:07.485258;Switch_on;1
2021-04-15 09:42:07.488066;Nederlands;1
2021-04-15 09:42:07.498435;Switch_on;1
2021-04-15 09:42:07.501275;Nederlands;1
2021-04-15 09:42:07.511665;Switch_on;1
2021-04-15 09:42:07.514462;Nederlands;1
2021-04-15 09:42:07.524828;Switch_on;1
2021-04-15 09:42:07.527628;Nederlands;1
2021-04-15 09:42:07.537995;Switch_on;1
2021-04-15 09:42:07.918961;Nederlands;1
2021-04-15 09:42:07.923596;Switch_on;1
2021-04-15 09:42:07.934254;Nederlands;1
2021-04-15 09:42:07.938351;Switch_on;1
2021-04-15 09:42:07.949002;Nederlands;1
2021-04-15 09:42:07.953187;Switch_on;1
2021-04-15 09:42:07.963857;Nederlands;1
2021-04-15 09:42:07.967763;Switch_on;1
2021-04-15 09:42:07.978440;Nederlands;1
2021-04-15 09:42:07.981666;Switch_on;1
2021-04-15 09:42:07.992008;Nederlands;1
2021-04-15 09:42:07.994296;Switch_on;1
2021-04-15 09:42:08.004642;Nederlands;1
2021-04-15 09:42:08.006918;Switch_on;1
2021-04-15 09:42:08.017334;Nederlands;1
2021-04-15 09:42:08.019929;Switch_on;1
2021-04-15 09:42:08.030284;Nederlands;1
2021-04-15 09:42:08.032569;Switch_on;1
2021-04-15 09:42:08.042862;Nederlands;1
2021-04-15 09:42:08.045133;Switch_on;1
2021-04-15 09:42:08.055467;Nederlands;1
2021-04-15 09:42:08.057955;Switch_on;1
2021-04-15 09:42:08.068297;Nederlands;1
2021-04-15 09:42:08.070648;Switch_on;1
2021-04-15 09:42:08.080961;Nederlands;1
2021-04-15 09:42:08.083709;Switch_on;1
2021-04-15 09:42:08.094076;Nederlands;1
2021-04-15 09:42:08.096902;Switch_on;1
2021-04-15 09:42:08.107249;Nederlands;1
2021-04-15 09:42:08.110073;Switch_on;1
2021-04-15 09:42:08.120483;Nederlands;1
2021-04-15 09:42:08.123308;Switch_on;1
2021-04-15 09:42:08.133658;Nederlands;1
2021-04-15 09:42:08.136477;Switch_on;1
2021-04-15 09:42:08.146819;Nederlands;1
2021-04-15 09:42:08.149640;Switch_on;1
2021-04-15 09:42:08.160033;Nederlands;1
2021-04-15 09:42:08.163168;Switch_on;1
2021-04-15 09:42:08.173566;Nederlands;1
2021-04-15 09:42:08.176406;Switch_on;1
2021-04-15 09:42:08.186753;Nederlands;1
2021-04-15 09:42:08.189585;Switch_on;1
2021-04-15 09:42:08.199933;Nederlands;1
2021-04-15 09:42:08.202795;Switch_on;1
2021-04-15 09:42:08.213164;Nederlands;1
2021-04-15 09:42:08.215977;Switch_on;1
2021-04-15 09:42:08.226321;Nederlands;1
2021-04-15 09:42:08.229143;Switch_on;1
2021-04-15 09:42:08.239491;Nederlands;1
2021-04-15 09:42:08.242356;Switch_on;1
2021-04-15 09:42:08.252759;Nederlands;1
2021-04-15 09:42:08.255749;Switch_on;1
2021-04-15 09:42:08.266133;Nederlands;1
2021-04-15 09:42:08.269024;Switch_on;1
2021-04-15 09:42:08.279379;Nederlands;1
2021-04-15 09:42:08.282253;Switch_on;1
2021-04-15 09:42:08.292634;Nederlands;1
2021-04-15 09:42:08.295462;Switch_on;1
2021-04-15 09:42:08.305805;Nederlands;1
2021-04-15 09:42:08.308630;Switch_on;1
2021-04-15 09:42:08.318975;Nederlands;1
2021-04-15 09:42:08.321842;Switch_on;1
2021-04-15 09:42:08.332213;Nederlands;1
2021-04-15 09:42:08.335032;Switch_on;1
2021-04-15 09:42:08.345375;Nederlands;1
2021-04-15 09:42:08.348198;Switch_on;1
2021-04-15 09:42:08.358597;Nederlands;1
2021-04-15 09:42:08.361711;Switch_on;1
2021-04-15 09:42:08.372135;Nederlands;1
2021-04-15 09:42:08.374977;Switch_on;1
2021-04-15 09:42:08.385366;Nederlands;1
2021-04-15 09:42:08.388201;Switch_on;1
2021-04-15 09:42:08.398551;Nederlands;1
2021-04-15 09:42:08.401419;Switch_on;1
2021-04-15 09:42:08.411792;Nederlands;1
2021-04-15 09:42:08.414616;Switch_on;1
2021-04-15 09:42:08.424961;Nederlands;1
2021-04-15 09:42:08.427785;Switch_on;1
2021-04-15 09:42:08.438133;Nederlands;1
2021-04-15 09:42:08.440997;Switch_on;1
2021-04-15 09:42:08.451382;Nederlands;1
2021-04-15 09:42:08.454348;Switch_on;1
2021-04-15 09:42:08.464749;Nederlands;1
2021-04-15 09:42:08.467640;Switch_on;1
2021-04-15 09:42:08.477998;Nederlands;1
2021-04-15 09:42:08.480907;Switch_on;1
2021-04-15 09:42:08.491284;Nederlands;1
2021-04-15 09:42:08.494115;Switch_on;1
2021-04-15 09:42:08.504459;Nederlands;1
2021-04-15 09:42:08.507283;Switch_on;1
2021-04-15 09:42:08.517627;Nederlands;1
2021-04-15 09:42:08.520491;Switch_on;1
2021-04-15 09:42:08.530860;Nederlands;1
2021-04-15 09:42:08.533681;Switch_on;1
2021-04-15 09:42:08.544022;Nederlands;1
2021-04-15 09:42:08.546839;Switch_on;1
2021-04-15 09:42:08.557229;Nederlands;1
2021-04-15 09:42:08.560358;Switch_on;1
2021-04-15 09:42:08.570779;Nederlands;1
2021-04-15 09:42:08.573614;Switch_on;1
2021-04-15 09:42:08.583959;Nederlands;1
2021-04-15 09:42:08.586785;Switch_on;1
2021-04-15 09:42:08.597132;Nederlands;1
2021-04-15 09:42:08.599960;Switch_on;1
2021-04-15 09:42:08.610332;Nederlands;1
2021-04-15 09:42:08.613161;Switch_on;1
2021-04-15 09:42:08.623505;Nederlands;1
2021-04-15 09:42:08.626338;Switch_on;1
2021-04-15 09:42:08.636687;Nederlands;1
2021-04-15 09:42:08.639502;Switch_on;1
2021-04-15 09:42:08.649843;Nederlands;1
2021-04-15 09:42:08.652750;Switch_on;1
2021-04-15 09:42:08.663245;Nederlands;1
2021-04-15 09:42:08.666244;Switch_on;1
2021-04-15 09:42:08.676611;Nederlands;1
2021-04-15 09:42:08.679439;Switch_on;1
2021-04-15 09:42:08.689785;Nederlands;1
2021-04-15 09:42:08.692733;Switch_on;1
2021-04-15 09:42:08.703106;Nederlands;1
2021-04-15 09:42:08.705940;Switch_on;1
2021-04-15 09:42:08.716290;Nederlands;1
2021-04-15 09:42:08.719109;Switch_on;1
2021-04-15 09:42:08.729451;Nederlands;1
2021-04-15 09:42:08.732322;Switch_on;1
2021-04-15 09:42:08.742684;Nederlands;1
2021-04-15 09:42:08.745515;Switch_on;1
2021-04-15 09:42:08.755901;Nederlands;1
2021-04-15 09:42:08.758937;Switch_on;1
2021-04-15 09:42:08.769337;Nederlands;1
2021-04-15 09:42:08.772250;Switch_on;1
2021-04-15 09:42:08.782617;Nederlands;1
2021-04-15 09:42:08.785449;Switch_on;1
2021-04-15 09:42:08.795844;Nederlands;1
2021-04-15 09:42:08.798675;Switch_on;1
2021-04-15 09:42:08.809026;Nederlands;1
2021-04-15 09:42:08.811936;Switch_on;1
2021-04-15 09:42:08.822304;Nederlands;1
2021-04-15 09:42:08.825131;Switch_on;1
2021-04-15 09:42:08.835476;Nederlands;1
2021-04-15 09:42:08.838299;Switch_on;1
2021-04-15 09:42:08.848641;Nederlands;1
2021-04-15 09:42:08.851542;Switch_on;1
2021-04-15 09:42:08.862021;Nederlands;1
2021-04-15 09:42:08.864971;Switch_on;1
2021-04-15 09:42:08.875335;Nederlands;1
2021-04-15 09:42:08.878160;Switch_on;1
2021-04-15 09:42:08.888504;Nederlands;1
2021-04-15 09:42:08.891459;Switch_on;1
2021-04-15 09:42:08.901834;Nederlands;1
2021-04-15 09:42:08.904676;Switch_on;1
2021-04-15 09:42:08.915027;Nederlands;1
2021-04-15 09:42:08.917850;Switch_on;1
2021-04-15 09:42:08.928192;Nederlands;1
2021-04-15 09:42:08.931071;Switch_on;1
2021-04-15 09:42:08.941430;Nederlands;1
2021-04-15 09:42:08.944262;Switch_on;1
2021-04-15 09:42:08.954649;Nederlands;1
2021-04-15 09:42:08.957658;Switch_on;1
2021-04-15 09:42:08.968054;Nederlands;1
2021-04-15 09:42:08.970960;Switch_on;1
2021-04-15 09:42:08.981323;Nederlands;1
2021-04-15 09:42:08.984164;Switch_on;1
2021-04-15 09:42:08.994512;Nederlands;1
2021-04-15 09:42:08.997327;Switch_on;1
2021-04-15 09:42:09.007669;Nederlands;1
2021-04-15 09:42:09.010564;Switch_on;1
2021-04-15 09:42:09.020926;Nederlands;1
2021-04-15 09:42:09.023752;Switch_on;1
2021-04-15 09:42:09.034099;Nederlands;1
2021-04-15 09:42:09.036915;Switch_on;1
2021-04-15 09:42:09.047256;Nederlands;1
2021-04-15 09:42:09.050082;Switch_on;1
2021-04-15 09:42:09.060533;Nederlands;1
2021-04-15 09:42:09.063593;Switch_on;1
2021-04-15 09:42:09.073980;Nederlands;1
2021-04-15 09:42:09.076804;Switch_on;1
2021-04-15 09:42:09.087145;Nederlands;1
2021-04-15 09:42:09.089976;Switch_on;1
2021-04-15 09:42:09.100392;Nederlands;1
2021-04-15 09:42:09.103234;Switch_on;1
2021-04-15 09:42:09.113584;Nederlands;1
2021-04-15 09:42:09.116407;Switch_on;1
2021-04-15 09:42:09.126751;Nederlands;1
2021-04-15 09:42:09.129577;Switch_on;1
2021-04-15 09:42:09.139923;Nederlands;1
2021-04-15 09:42:09.142781;Switch_on;1
2021-04-15 09:42:09.153182;Nederlands;1
2021-04-15 09:42:09.156189;Switch_on;1
2021-04-15 09:42:09.166580;Nederlands;1
2021-04-15 09:42:09.169457;Switch_on;1
2021-04-15 09:42:09.179811;Nederlands;1
2021-04-15 09:42:09.182689;Switch_on;1
2021-04-15 09:42:09.193062;Nederlands;1
2021-04-15 09:42:09.195889;Switch_on;1
2021-04-15 09:42:09.206234;Nederlands;1
2021-04-15 09:42:09.209066;Switch_on;1
2021-04-15 09:42:09.219416;Nederlands;1
2021-04-15 09:42:09.222282;Switch_on;1
2021-04-15 09:42:09.232653;Nederlands;1
2021-04-15 09:42:09.235476;Switch_on;1
2021-04-15 09:42:09.245820;Nederlands;1
2021-04-15 09:42:09.248643;Switch_on;1
2021-04-15 09:42:09.259069;Nederlands;1
2021-04-15 09:42:09.262344;Switch_on;1
2021-04-15 09:42:09.272877;Nederlands;1
2021-04-15 09:42:09.275983;Switch_on;1
2021-04-15 09:42:09.286469;Nederlands;1
2021-04-15 09:42:09.289562;Switch_on;1
2021-04-15 09:42:09.300065;Nederlands;1
2021-04-15 09:42:09.302989;Switch_on;1
2021-04-15 09:42:09.313461;Nederlands;1
2021-04-15 09:42:09.316042;Switch_on;1
2021-04-15 09:42:09.326440;Nederlands;1
2021-04-15 09:42:09.328758;Switch_on;1
2021-04-15 09:42:09.339052;Nederlands;1
2021-04-15 09:42:09.341430;Switch_on;1
2021-04-15 09:42:09.351771;Nederlands;1
2021-04-15 09:42:09.354210;Switch_on;1
2021-04-15 09:42:09.364541;Nederlands;1
2021-04-15 09:42:09.366852;Switch_on;1
2021-04-15 09:42:09.377147;Nederlands;1
2021-04-15 09:42:09.379423;Switch_on;1
2021-04-15 09:42:09.389715;Nederlands;1
2021-04-15 09:42:09.392010;Switch_on;1
2021-04-15 09:42:09.402350;Nederlands;1
2021-04-15 09:42:09.405214;Switch_on;1
2021-04-15 09:42:09.415570;Nederlands;1
2021-04-15 09:42:09.418388;Switch_on;1
2021-04-15 09:42:09.428735;Nederlands;1
2021-04-15 09:42:09.431595;Switch_on;1
2021-04-15 09:42:09.441967;Nederlands;1
2021-04-15 09:42:09.444790;Switch_on;1
2021-04-15 09:42:09.455174;Nederlands;1
2021-04-15 09:42:09.458203;Switch_on;1
2021-04-15 09:42:09.468599;Nederlands;1
2021-04-15 09:42:09.471490;Switch_on;1
2021-04-15 09:42:09.481869;Nederlands;1
2021-04-15 09:42:09.484708;Switch_on;1
2021-04-15 09:42:09.495055;Nederlands;1
